City Number,City Name,Latitude,Longitude,Date,Temperature (°C),Humidity (%),Precipitation (%),Wind Speed (km/h),Clothing Recommendation,Activity Recommendation,Season
1,Skardu,35.2971,75.6333,2023-05-22,-7.2,60,3,11.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Spring
1,Skardu,35.2971,75.6333,2023-05-23,-0.2,44,6,11.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Spring
1,Skardu,35.2971,75.6333,2023-05-24,-7.6,87,19,4.2,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Spring
1,Skardu,35.2971,75.6333,2023-05-25,-11.7,49,11,2.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Spring
1,Skardu,35.2971,75.6333,2023-05-26,-10.5,55,1,14.6,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Spring
1,Skardu,35.2971,75.6333,2023-05-27,-4.1,36,20,13.0,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Spring
1,Skardu,35.2971,75.6333,2023-05-28,-3.7,56,15,7.2,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Spring
1,Skardu,35.2971,75.6333,2023-05-29,-4.7,52,30,12.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Spring
1,Skardu,35.2971,75.6333,2023-05-30,-12.3,82,2,8.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Spring
1,Skardu,35.2971,75.6333,2023-05-31,-6.1,58,2,14.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Spring
1,Skardu,35.2971,75.6333,2023-06-01,-1.1,48,24,7.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-02,0.3,74,19,8.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-03,-0.5,32,30,11.4,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-04,1.0,30,10,3.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-05,-0.4,72,14,10.3,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-06,-2.0,56,22,4.2,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-07,2.2,49,59,4.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-08,4.6,45,27,1.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-09,-3.7,54,26,2.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-10,-1.5,56,14,1.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-11,4.2,54,32,8.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-12,1.1,75,47,4.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-13,-3.8,22,24,10.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-14,-3.9,42,15,7.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-15,-0.8,75,20,12.2,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-16,5.7,72,21,4.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-17,-4.8,72,22,7.4,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-18,2.2,90,2,6.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-19,-1.8,71,27,7.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-20,7.0,89,29,6.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-21,-2.8,83,20,6.6,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-22,-4.7,36,29,4.3,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-23,4.9,23,40,9.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-24,-3.5,90,0,8.3,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-25,0.0,34,14,14.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-26,0.5,57,32,10.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-27,0.2,80,15,6.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-28,-4.3,85,23,13.2,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-06-29,3.4,73,21,14.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-06-30,3.1,56,46,4.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-01,5.0,82,55,2.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-02,0.6,90,48,8.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-03,-0.4,44,22,3.6,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-07-04,2.1,72,2,4.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-05,3.4,68,24,14.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-06,5.0,39,31,14.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-07,0.2,62,55,1.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-08,2.2,78,0,10.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-09,1.2,39,4,7.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-10,4.9,70,41,1.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-11,0.5,88,24,14.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-12,4.7,82,55,8.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-13,0.7,56,14,11.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-14,-1.9,32,14,2.5,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-07-15,-3.7,61,25,0.8,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-07-16,-0.7,51,16,6.2,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-07-17,1.0,42,5,9.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-18,1.1,83,58,8.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-19,-0.7,78,8,10.0,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-07-20,4.9,56,43,8.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-21,-0.4,58,20,14.4,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-07-22,2.8,58,12,15.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-23,2.3,68,36,5.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-24,0.3,22,53,9.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-25,-0.7,26,29,9.1,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-07-26,3.5,56,49,12.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-27,1.3,44,39,3.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-28,5.3,37,40,1.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-29,-0.3,76,1,8.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-07-30,1.0,57,20,11.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-07-31,-4.3,89,28,14.6,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-08-01,3.9,41,16,13.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-02,8.4,57,47,13.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-03,4.0,29,9,11.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-04,-0.5,70,30,12.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-08-05,-0.7,70,0,4.0,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-08-06,-3.4,53,18,5.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-08-07,1.8,49,30,0.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-08,5.4,48,41,0.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-09,6.8,58,41,6.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-10,0.2,58,31,1.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-11,-1.3,69,14,5.6,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-08-12,6.8,89,26,8.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-13,5.7,32,53,7.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-14,2.9,24,44,5.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-15,3.3,66,6,14.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-16,2.2,65,3,6.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-17,-4.2,78,2,9.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-08-18,3.1,22,3,11.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-19,-3.7,46,2,12.4,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-08-20,2.2,49,21,11.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-21,4.6,55,54,14.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-22,6.3,42,7,9.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-23,-6.5,50,18,4.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-08-24,-4.8,73,16,1.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-08-25,-3.5,66,16,8.9,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-08-26,-1.0,25,23,11.7,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
1,Skardu,35.2971,75.6333,2023-08-27,4.9,78,41,14.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Summer
1,Skardu,35.2971,75.6333,2023-08-28,-3.4,71,13,10.3,"Heavy winter coat, thermal layers, gloves, scarf, hat, insulated boots","Skiing, indoor gatherings, hot drinks, museum visits",Summer
